experiment,request_id,dataset,policy,answer_tokens,reference_nll,kl_per_answer_token,nll_delta,first_answer_token_equal,teacher_forced_greedy_equal,short_greedy_exact,prediction,reference_prediction,benchmark_correct,reference_benchmark_correct,assignment_drop_fraction,max_rank_reduction_median,max_rank_reduction_p10,max_rank_reduction_p90,chosen_k_counts
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,semantic_coarse_0.1,3,7.414387800963596e-05,6.039351774234092e-06,-9.139985195361078e-07,True,1.0,True,53,53,True,True,0.09528940886699508,0.08770031671475609,0.07255235375853855,0.1014927993936332,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,semantic_full_0.2,3,7.414387800963596e-05,9.504736226517707e-06,3.3531679946463555e-05,True,1.0,True,53,53,True,True,0.19088669950738915,0.18328766362664667,0.16037576148848245,0.21309901740004472,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,semantic_coarse_0.2,3,7.414387800963596e-05,8.81989581102971e-06,-2.618374492158182e-05,True,1.0,True,53,53,True,True,0.19088669950738915,0.18782368962480123,0.16588085235998123,0.2166510711036365,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,semantic_full_0.3,3,7.414387800963596e-05,4.653360065276502e-06,-1.5932771930238232e-05,True,1.0,True,53,53,True,True,0.28633004926108374,0.27952143279099045,0.2574248582157593,0.310561580745803,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,semantic_coarse_0.3,3,7.414387800963596e-05,2.4408921035501407e-06,-2.2647727746516466e-06,True,1.0,True,53,53,True,True,0.28633004926108374,0.278826979111452,0.25580021052912094,0.3129544076534921,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,stock,6,2.6223819255828857,0.0,0.0,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_full_0.1,6,2.6223819255828857,0.00804981030523777,-0.13110017776489258,True,1.0,False,"16,0.5","16, 0.5",False,False,0.09081196581196581,0.08906249999999999,0.07581279834860019,0.10652152878567969,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_coarse_0.1,6,2.6223819255828857,0.0037690158933401108,0.04277944564819336,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.09081196581196581,0.08893315425978743,0.06879002097965883,0.1058211681996708,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_full_0.2,6,2.6223819255828857,0.018860729411244392,0.25015830993652344,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.18162393162393162,0.17971173569196364,0.1622308524615503,0.19655732015225366,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_coarse_0.2,6,2.6223819255828857,0.006361091043800116,0.1755690574645996,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.18162393162393162,0.1809243866331382,0.15454919508706372,0.2022833525081299,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_full_0.3,6,2.6223819255828857,0.015117681585252285,0.7607522010803223,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.2724358974358974,0.2669960940615101,0.23295507860396641,0.29760695262125036,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,semantic_coarse_0.3,6,2.6223819255828857,0.03527228906750679,0.822906494140625,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.2724358974358974,0.26946818613485285,0.2345605484812022,0.291757427643437,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,stock,2,0.009168940596282482,0.0,0.0,True,1.0,True,No,No,True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_full_0.1,2,0.009168940596282482,0.00011067034211009741,-0.0009374506771564484,True,1.0,True,No,No,True,True,0.09148936170212765,0.08646693512724746,0.07397049591964847,0.09950405339272163,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_coarse_0.1,2,0.009168940596282482,0.0013213753700256348,0.005758599378168583,True,1.0,True,No,No,True,True,0.09148936170212765,0.08838046576586545,0.07062938269049768,0.10313455449407113,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_full_0.2,2,0.009168940596282482,7.421639747917652e-05,0.0011803312227129936,True,1.0,True,No,No,True,True,0.1829787234042553,0.1769187725227746,0.15171048084105376,0.19990215264187866,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_coarse_0.2,2,0.009168940596282482,0.025313725695014,0.041047751903533936,True,1.0,True,No,No,True,True,0.1829787234042553,0.1771784928768272,0.1582578048142098,0.2068314461390411,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_full_0.3,2,0.009168940596282482,0.0013274513185024261,0.005754096433520317,True,1.0,True,No,No,True,True,0.275531914893617,0.2651072836082323,0.23820706537052694,0.30228812224322626,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,semantic_coarse_0.3,2,0.009168940596282482,0.0019986676052212715,-0.0048134406097233295,True,1.0,True,No,No,True,True,0.275531914893617,0.26637106784065784,0.25130295313373735,0.29881099816025425,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,stock,7,1.7557393221068196e-05,0.0,0.0,True,1.0,True,179.62,179.62,True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_full_0.1,7,1.7557393221068196e-05,3.7059973578834615e-07,2.4861947167664766e-06,True,1.0,True,179.62,179.62,True,True,0.08872651356993737,0.08240426368722253,0.06658719856901876,0.0997320353271779,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_coarse_0.1,7,1.7557393221068196e-05,8.088874778877653e-07,1.5495879779336974e-06,True,1.0,True,179.62,179.62,True,True,0.08872651356993737,0.09057560635855039,0.0787182420856868,0.10006543808600062,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_full_0.2,7,1.7557393221068196e-05,7.549353995273123e-07,9.535633580526337e-07,True,1.0,True,179.62,179.62,True,True,0.17745302713987474,0.17221575403071826,0.14776759314015378,0.19426628594978068,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_coarse_0.2,7,1.7557393221068196e-05,7.549353995273123e-07,9.535633580526337e-07,True,1.0,True,179.62,179.62,True,True,0.17745302713987474,0.17221575403071826,0.14776759314015378,0.19426628594978068,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_full_0.3,7,1.7557393221068196e-05,1.4864615422993666e-06,4.870180418947712e-06,True,1.0,True,179.62,179.62,True,True,0.2661795407098121,0.25157848954509077,0.22031642116748498,0.28821323593156806,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,semantic_coarse_0.3,7,1.7557393221068196e-05,2.7746259547711816e-06,-5.466425136546604e-06,True,1.0,True,179.62,179.62,True,True,0.2661795407098121,0.25952029357149176,0.2306835578689529,0.29011493369210073,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,stock,2,5.1436163630569354e-05,0.0,0.0,True,1.0,True,2,2,True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_full_0.1,2,5.1436163630569354e-05,7.989980804268271e-05,0.00014956989616621286,True,1.0,True,2,2,True,True,0.09267241379310345,0.08789371356661796,0.07365260044488263,0.10468884409464994,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_coarse_0.1,2,5.1436163630569354e-05,4.140633791394066e-07,6.198206392582506e-06,True,1.0,True,2,2,True,True,0.09267241379310345,0.09121994315844584,0.07912946478370476,0.10530642112323921,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_full_0.2,2,5.1436163630569354e-05,4.789312697539572e-07,-3.516324795782566e-06,True,1.0,True,2,2,True,True,0.1853448275862069,0.17596898590119375,0.1514456931325841,0.20652336648486797,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_coarse_0.2,2,5.1436163630569354e-05,3.4543336369097233e-07,2.026343281613663e-06,True,1.0,True,2,2,True,True,0.1853448275862069,0.1768330697989609,0.16215489168908392,0.20284346884483245,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_full_0.3,2,5.1436163630569354e-05,7.729562639724463e-06,3.349324470036663e-05,True,1.0,True,2,2,True,True,0.2790948275862069,0.26755569584377203,0.24425299645798382,0.2996404612758072,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,semantic_coarse_0.3,2,5.1436163630569354e-05,0.0035552862100303173,0.0037750459741801023,True,1.0,True,2,2,True,True,0.2790948275862069,0.2764737435495006,0.25329185690632683,0.3009809707682254,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,stock,3,2.3722219339106232e-05,0.0,0.0,True,1.0,True,React Native,React Native,True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_full_0.1,3,2.3722219339106232e-05,1.7238764939975226e-06,2.344300810364075e-06,True,1.0,True,React Native,React Native,True,True,0.091792656587473,0.08559378307304877,0.07257839057215965,0.0991352453536569,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_coarse_0.1,3,2.3722219339106232e-05,1.0629556754793157e-06,-2.503331415937282e-06,True,1.0,True,React Native,React Native,True,True,0.091792656587473,0.09037582935630312,0.07486091224081579,0.10009118541033432,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_full_0.2,3,2.3722219339106232e-05,1.1144491054437822e-06,1.1125594028271735e-06,True,1.0,True,React Native,React Native,True,True,0.183585313174946,0.17076958036661116,0.1488754657946484,0.1873388928962673,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_coarse_0.2,3,2.3722219339106232e-05,2.27261807594914e-06,1.3509798009181395e-06,True,1.0,True,React Native,React Native,True,True,0.183585313174946,0.16923402527467496,0.15381157635467985,0.1928097991572602,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_full_0.3,3,2.3722219339106232e-05,3.617631591623649e-06,4.887317118118517e-06,True,1.0,True,React Native,React Native,True,True,0.275377969762419,0.26058673895067064,0.23427955133735975,0.28314762150982425,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,semantic_coarse_0.3,3,2.3722219339106232e-05,3.777670599447447e-06,6.3971765484893695e-06,True,1.0,True,React Native,React Native,True,True,0.275377969762419,0.26480956894977314,0.23784814483375782,0.2874444224083425,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,stock,10,0.0002735910820774734,0.0,0.0,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_full_0.1,10,0.0002735910820774734,0.00012392172357067466,-2.5140587240457535e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.07661290322580645,0.07659920121400571,0.06365054524678938,0.08938691256623357,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_coarse_0.1,10,0.0002735910820774734,0.00012392172357067466,-2.5140587240457535e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.07661290322580645,0.07659920121400571,0.06365054524678938,0.08938691256623357,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_full_0.2,10,0.0002735910820774734,0.0001259417476831004,-9.682276868261397e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.1538978494623656,0.1512518934331284,0.13235252309879172,0.17473124295292766,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_coarse_0.2,10,0.0002735910820774734,0.0001259417476831004,-9.682276868261397e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.1538978494623656,0.1512518934331284,0.13235252309879172,0.17473124295292766,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_full_0.3,10,0.0002735910820774734,7.826590444892645e-05,5.8698817156255245e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.23051075268817203,0.22327841149133926,0.20160816257977826,0.24449031074418068,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,semantic_coarse_0.3,10,0.0002735910820774734,7.826590444892645e-05,5.8698817156255245e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.23051075268817203,0.22327841149133926,0.20160816257977826,0.24449031074418068,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,stock,5,5.102103841636563e-06,0.0,0.0,True,1.0,True,2015,2015,True,True,0.0,0.0,,,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_full_0.1,5,5.102103841636563e-06,5.804453167002066e-07,-1.8357918634137604e-06,True,1.0,True,2015,2015,True,True,0.091792656587473,0.08531965751944687,0.06279752311861883,0.10429953231292514,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_coarse_0.1,5,5.102103841636563e-06,5.804453167002066e-07,-1.8357918634137604e-06,True,1.0,True,2015,2015,True,True,0.091792656587473,0.08531965751944687,0.06279752311861883,0.10429953231292514,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_full_0.2,5,5.102103841636563e-06,3.51755807059817e-06,-3.886171725753229e-06,True,1.0,True,2015,2015,True,True,0.183585313174946,0.17258516223731463,0.14688252061387935,0.19405960724779428,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_coarse_0.2,5,5.102103841636563e-06,1.1687186685094275e-07,3.3377546060364693e-07,True,1.0,True,2015,2015,True,True,0.183585313174946,0.17433515876141953,0.14179745583706882,0.20016637364350484,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_full_0.3,5,5.102103841636563e-06,5.228289410297293e-07,1.8834475667972583e-06,True,1.0,True,2015,2015,True,True,0.275377969762419,0.2636283896011795,0.2329140882423853,0.2926366997504931,
semantic_schedule_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,semantic_coarse_0.3,5,5.102103841636563e-06,3.5109266605104494e-07,1.5258351595548447e-06,True,1.0,True,2015,2015,True,True,0.275377969762419,0.26598198253978084,0.23568658076272292,0.2960544250539762,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,stock,3,7.414387800963596e-05,0.0,0.0,True,1.0,True,53,53,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,ep_refined_0.1_s0.05,3,7.414387800963596e-05,2.0487583242356777e-05,-2.674000643310137e-05,True,1.0,True,53,53,True,True,0.09528940886699508,0.17248416736037786,0.138174975725119,0.21022505377314332,"[22, 70, 859, 1710, 2312, 2437, 6193, 25373]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,ep_refined_0.2_s0.05,3,7.414387800963596e-05,8.30492535897065e-06,1.7402562662027776e-05,True,1.0,True,53,53,True,True,0.19088669950738915,0.2608954499213909,0.2290059260432816,0.31047323209081157,"[248, 1929, 1752, 3877, 4397, 2309, 4133, 20331]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_1324,chartqa,ep_refined_0.3_s0.05,3,7.414387800963596e-05,1.4091554021433694e-06,-5.999580025672913e-06,True,1.0,True,53,53,True,True,0.28633004926108374,0.34783006306424946,0.31570415582084194,0.4015380793534808,"[3569, 2522, 1638, 4632, 4327, 3148, 3170, 15970]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,stock,6,2.6223819255828857,0.0,0.0,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,ep_refined_0.1_s0.05,6,2.6223819255828857,0.0018351501785218716,0.03070664405822754,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.09081196581196581,0.16104173943415995,0.11771846855179163,0.18024375541228202,"[425, 769, 463, 316, 327, 796, 2579, 16789]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,ep_refined_0.2_s0.05,6,2.6223819255828857,0.013547664508223534,0.3833315372467041,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.18162393162393162,0.2569748950030151,0.2069146019728737,0.28512605042016803,"[1500, 967, 1193, 698, 628, 1665, 2367, 13446]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_822,chartqa,ep_refined_0.3_s0.05,6,2.6223819255828857,0.04273020848631859,0.4978928565979004,True,1.0,True,"16, 0.5","16, 0.5",False,False,0.2724358974358974,0.3371142097777612,0.28936721621211037,0.38163093904975204,"[1832, 1845, 2541, 982, 1553, 911, 1952, 10848]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,stock,2,0.009168940596282482,0.0,0.0,True,1.0,True,No,No,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,ep_refined_0.1_s0.05,2,0.009168940596282482,0.025310084223747253,0.041043721139431,True,1.0,True,No,No,True,True,0.09148936170212765,0.1560035164475702,0.1275387083535425,0.18903889459577927,"[3, 21, 527, 1510, 1040, 1133, 2304, 16022]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,ep_refined_0.2_s0.05,2,0.009168940596282482,0.0032100994139909744,0.00991936307400465,True,1.0,True,No,No,True,True,0.1829787234042553,0.25130906915750245,0.22424971985843145,0.28592066840506675,"[427, 844, 1358, 2270, 1190, 1297, 2937, 12237]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_397,chartqa,ep_refined_0.3_s0.05,2,0.009168940596282482,0.002103901468217373,-0.004527116660028696,True,1.0,True,No,No,True,True,0.275531914893617,0.3362429891404658,0.3129322695870624,0.37394725025867287,"[981, 1043, 4063, 2529, 769, 943, 1979, 10253]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,stock,7,1.7557393221068196e-05,0.0,0.0,True,1.0,True,179.62,179.62,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,ep_refined_0.1_s0.05,7,1.7557393221068196e-05,1.4308526488093776e-06,-5.517471436178312e-06,True,1.0,True,179.62,179.62,True,True,0.08872651356993737,0.16048334705883777,0.11974701139838752,0.18692722263180273,"[18, 34, 551, 1053, 972, 1768, 2571, 16025]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,ep_refined_0.2_s0.05,7,1.7557393221068196e-05,3.463393341007759e-06,-6.181647222547326e-06,True,1.0,True,179.62,179.62,True,True,0.17745302713987474,0.24442762535477763,0.21602484256477691,0.2828260869565218,"[454, 819, 858, 2558, 1330, 1917, 2202, 12854]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_998,chartqa,ep_refined_0.3_s0.05,7,1.7557393221068196e-05,5.031375280850625e-07,1.9753479136852548e-06,True,1.0,True,179.62,179.62,True,True,0.2661795407098121,0.3269838331482167,0.29979259045458506,0.36966854181113845,"[552, 964, 1939, 4160, 1785, 3042, 1538, 9012]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,stock,2,5.1436163630569354e-05,0.0,0.0,True,1.0,True,2,2,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,ep_refined_0.1_s0.05,2,5.1436163630569354e-05,1.616791996639222e-05,5.029861131333746e-05,True,1.0,True,2,2,True,True,0.09267241379310345,0.1506613059958905,0.13040838585856465,0.18190518387239699,"[1, 11, 423, 557, 1756, 2114, 2600, 14810]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,ep_refined_0.2_s0.05,2,5.1436163630569354e-05,8.115053788060322e-06,-2.3661170416744426e-05,True,1.0,True,2,2,True,True,0.1853448275862069,0.24788763721526608,0.22061597858991794,0.27673398569260454,"[24, 537, 1173, 1243, 3837, 2509, 2268, 10681]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_367,chartqa,ep_refined_0.3_s0.05,2,5.1436163630569354e-05,8.314193109981716e-05,0.0001541575911687687,True,1.0,True,2,2,True,True,0.2790948275862069,0.3349674281075301,0.310670761087925,0.36292354852930625,"[616, 1734, 2050, 2252, 3670, 1232, 2280, 8438]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,stock,3,2.3722219339106232e-05,0.0,0.0,True,1.0,True,React Native,React Native,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,ep_refined_0.1_s0.05,3,2.3722219339106232e-05,1.2166717624495504e-06,7.151447789510712e-07,True,1.0,True,React Native,React Native,True,True,0.091792656587473,0.16307322219419784,0.12550772782961078,0.19445986583391164,"[28, 428, 785, 579, 607, 1402, 2690, 15705]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,ep_refined_0.2_s0.05,3,2.3722219339106232e-05,1.2903805099995225e-06,-1.2715663615381345e-06,True,1.0,True,React Native,React Native,True,True,0.183585313174946,0.25435451304539863,0.21416806020066892,0.29672733184633243,"[1102, 918, 1752, 991, 646, 1026, 2704, 13085]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_963,chartqa,ep_refined_0.3_s0.05,3,2.3722219339106232e-05,2.4061271233222215e-06,7.941525836940855e-08,True,1.0,True,React Native,React Native,True,True,0.275377969762419,0.33595846367744175,0.30830196826173184,0.3770604395604396,"[2509, 2349, 1935, 619, 378, 835, 2348, 11251]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,stock,10,0.0002735910820774734,0.0,0.0,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,ep_refined_0.1_s0.05,10,0.0002735910820774734,5.912400229135528e-05,-6.676203338429332e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.07661290322580645,0.14022002610479206,0.1122848297213622,0.15550702998631327,"[220, 152, 95, 62, 107, 485, 1006, 6801]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,ep_refined_0.2_s0.05,10,0.0002735910820774734,0.00013754780229646713,0.00011533481301739812,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.1538978494623656,0.23728760658684878,0.1931740350412054,0.26584394423993724,"[428, 436, 299, 209, 237, 630, 1078, 5611]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_324,chartqa,ep_refined_0.3_s0.05,10,0.0002735910820774734,2.6420528229209594e-05,-2.3138185497373343e-05,True,1.0,True,"Protect water quality of lakes, rivers, streams","Protect water quality of lakes, rivers, streams",True,True,0.23051075268817203,0.3103160814862555,0.27075769202762573,0.3495914519170333,"[480, 579, 544, 749, 459, 821, 895, 4401]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,stock,5,5.102103841636563e-06,0.0,0.0,True,1.0,True,2015,2015,True,True,0.0,0.0,,,
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,ep_refined_0.1_s0.05,5,5.102103841636563e-06,2.6484883619559696e-07,-9.059754120244179e-07,True,1.0,True,2015,2015,True,True,0.091792656587473,0.15794764228451924,0.12465348139742237,0.19555081077961795,"[30, 477, 377, 867, 768, 1414, 2763, 15528]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,ep_refined_0.2_s0.05,5,5.102103841636563e-06,3.003729887041118e-07,-1.2874370440840721e-06,True,1.0,True,2015,2015,True,True,0.183585313174946,0.24502185052287673,0.21151953869249762,0.2899340037712131,"[553, 1569, 1708, 972, 625, 1046, 2960, 12791]"
semantic_ep_refined_quality_chartqa8_20260911,chartqa_calibration_chart_control_844,chartqa,ep_refined_0.3_s0.05,5,5.102103841636563e-06,2.1490027393156197e-06,-3.123236410829122e-06,True,1.0,True,2015,2015,True,True,0.275377969762419,0.3311875305794367,0.2936618098159509,0.371038663700514,"[1219, 3194, 1665, 1555, 597, 999, 2929, 10066]"
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,stock,3,0.006262354552745819,2.9322109185159206e-09,0.0,True,1.0,True,49,49,True,True,0.0,0.0,,,
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,semantic_full_0.1,3,0.006262354552745819,0.0006705286796204746,-0.0022130082361400127,True,1.0,True,49,49,True,True,0.08755387931034483,0.08802926983170922,0.07544284207630225,0.09782395627712374,"[1200, 1200, 0, 0, 0, 0, 0, 19872]"
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,semantic_coarse_0.1,3,0.006262354552745819,0.0006705286796204746,-0.0022130082361400127,True,1.0,True,49,49,True,True,0.08755387931034483,0.08802926983170922,0.07544284207630225,0.09782395627712374,"[1200, 1200, 0, 0, 0, 0, 0, 19872]"
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,semantic_full_0.2,3,0.006262354552745819,0.003210556460544467,-0.00419573625549674,True,1.0,True,49,49,True,True,0.18453663793103448,0.18159894129193505,0.16029204826854296,0.19771299092124142,"[3840, 0, 1200, 0, 0, 0, 0, 17232]"
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,semantic_coarse_0.2,3,0.006262354552745819,0.0017385953105986118,-0.003451973432675004,True,1.0,True,49,49,True,True,0.17510775862068967,0.16831489813773276,0.15271595579140568,0.18579085407757812,"[2400, 2400, 0, 0, 0, 0, 0, 17472]"
proxy_quality_heldout8_20260911,chartqa_heldout_449,chartqa,semantic_full_0.3,3,0.006262354552745819,0.0013509027194231749,-0.0030442678835242987,True,1.0,True,49,49,True,True,0.26535560344827586,0.2614797619148942,0.2405496053693683,0.28120399136835983,"[3840, 2400, 1200, 0, 0, 0, 0, 14832]"
